,activity_id,sport_type,distance,workout_time_min,calories,total_elevation_gain,average_speed_km/h,max_speed_km/h,average_heartrate,max_heartrate,avg_time_per_lap,lap_count,distance_score,workout_time_score,calorie_score,total_elevation_gain_score,average_heartrate_score,max_heartrate_score,avg_time_per_lap_score,lap_count_score,avg_speed_score,max_speed_score
172,7846435025,Functional-Cardio Workout,0.0,33.42,332.0,0.0,0.0,0.0,138.1,169.0,33.4,1,1,25,35,1,15,25,20,5,1,1
173,7841605387,Functional-Cardio Workout,0.0,52.53,452.0,0.0,0.0,0.0,130.9,173.0,52.53,1,1,0,40,1,15,25,20,5,1,1
174,7835158574,Functional-Cardio Workout,0.0,26.92,301.0,0.0,0.0,0.0,144.8,175.0,5.372,5,1,20,35,1,15,30,5,25,1,1
175,7829208307,Functional-Cardio Workout,0.0,26.47,309.0,0.0,0.0,0.0,148.1,175.0,26.48,1,1,20,35,1,20,30,15,5,1,1
176,7817521073,Functional-Cardio Workout,0.0,29.5,336.0,0.0,0.0,0.0,145.1,172.0,5.896,5,1,20,35,1,20,25,5,25,1,1
177,7814760129,Ride,0.0,20.93,153.0,0.0,0.0,0.0,117.1,155.0,20.93,1,1,15,15,1,10,15,15,5,5,5
178,7809401836,Functional-Cardio Workout,0.0,36.37,382.0,0.0,0.0,0.0,142.0,170.0,7.27,5,1,30,35,1,15,25,5,25,1,1
179,7803664451,Functional-Cardio Workout,0.0,23.4,198.0,0.0,0.0,0.0,127.2,154.0,4.676,5,1,15,15,1,10,15,1,25,1,1
180,7798186339,Functional-Cardio Workout,0.0,40.4,231.0,0.0,0.0,0.0,116.7,159.0,8.076,5,1,35,25,1,10,15,5,25,1,1
181,7785525706,Functional-Cardio Workout,0.0,31.92,336.0,0.0,0.0,0.0,144.3,179.0,7.975,4,1,25,35,1,15,30,5,20,1,1
182,7781716408,Functional-Cardio Workout,0.0,34.97,324.0,0.0,0.0,0.0,136.9,172.0,8.735,4,1,25,35,1,15,25,5,20,1,1
183,7777108383,Functional-Cardio Workout,0.0,42.45,372.0,0.0,0.0,0.0,137.7,171.0,10.6025,4,1,35,35,1,15,25,10,20,1,1
184,7772120351,Functional-Cardio Workout,0.0,21.48,230.0,0.0,0.0,0.0,141.3,170.0,5.3625,4,1,15,25,1,15,25,5,20,1,1
185,7767086065,Functional-Cardio Workout,0.0,58.47,580.0,0.0,0.0,0.0,143.6,180.0,58.45,1,1,45,50,1,15,30,20,5,1,1
186,7767086089,Ride,8.6,48.02,459.0,60.0,12.5928,24.6528,142.2,165.0,24.0,2,15,40,40,5,15,25,15,5,15,15
187,7767086080,Hike,3.09,76.6,329.0,135.0,4.1903999999999995,59.270399999999995,98.7,149.0,76.48,1,4,50,35,10,5,15,20,5,5,35
188,7744120120,Functional-Cardio Workout,0.0,30.93,288.0,0.0,0.0,0.0,134.4,169.0,7.7225,4,1,25,25,1,15,25,5,20,1,1
189,7744120183,Functional-Cardio Workout,0.0,49.72,376.0,0.0,0.0,0.0,166.7,189.0,9.934,5,1,40,35,1,35,35,5,25,1,1
190,7733338456,Functional-Cardio Workout,0.0,37.67,416.0,0.0,0.0,0.0,148.0,176.0,7.518,5,1,30,40,1,20,30,5,25,1,1
191,7733338470,Functional-Cardio Workout,0.0,66.9,598.0,0.0,0.0,0.0,137.8,181.0,66.88,1,1,50,50,1,15,30,20,5,1,1
192,7700419004,Functional-Cardio Workout,0.0,39.28,348.0,0.0,0.0,0.0,131.1,152.0,9.8125,4,1,30,35,1,15,15,5,20,1,1
193,7697533691,Functional-Cardio Workout,0.0,23.2,258.0,0.0,0.0,0.0,142.0,171.0,3.856666667,6,1,15,25,1,15,25,1,35,1,1
194,7697533117,Functional-Cardio Workout,0.0,54.15,554.0,0.0,0.0,0.0,143.2,178.0,54.15,1,1,0,50,1,15,30,20,5,1,1
195,7697532478,Functional-Cardio Workout,0.0,39.32,353.0,0.0,0.0,0.0,132.0,163.0,7.852,5,1,30,35,1,15,15,5,25,1,1
196,7697532128,Functional-Cardio Workout,0.0,37.97,404.0,0.0,0.0,0.0,143.0,172.0,9.485,4,1,30,40,1,15,25,5,20,1,1
197,7676993625,Functional-Cardio Workout,0.0,30.8,300.0,0.0,0.0,0.0,136.2,167.0,7.6875,4,1,25,35,1,15,25,5,20,1,1
198,7671148736,Functional-Cardio Workout,0.0,46.75,380.0,0.0,0.0,0.0,132.5,168.0,9.338,5,1,40,35,1,15,25,5,25,1,1
199,7661938174,Functional-Cardio Workout,0.0,31.95,382.0,0.0,0.0,0.0,153.3,172.0,5.313333333,6,1,25,35,1,20,25,5,35,1,1
200,7655951082,Functional-Cardio Workout,0.0,27.57,331.0,0.0,0.0,0.0,150.4,173.0,5.502,5,1,20,35,1,20,25,5,25,1,1
201,7643729354,Functional-Cardio Workout,0.0,34.58,416.0,0.0,0.0,0.0,150.7,179.0,6.91,5,1,25,40,1,20,30,5,25,1,1
202,7639108992,Kayaking,3.91,78.98,274.0,22.0,3.9924,7.880400000000001,88.6,101.0,78.93,1,4,50,25,5,5,10,20,5,5,10
203,7627852888,Functional-Cardio Workout,0.0,28.92,355.0,0.0,0.0,0.0,156.8,181.0,28.92,1,1,20,35,1,30,30,15,5,1,1
204,7617909397,Functional-Cardio Workout,0.0,24.85,295.0,0.0,0.0,0.0,146.4,165.0,2.751111111,9,1,15,25,1,20,25,1,35,1,1
205,7612343504,Functional-Cardio Workout,0.0,28.07,345.0,0.0,0.0,0.0,153.7,173.0,4.67,6,1,20,35,1,20,25,1,35,1,1
206,7605977133,Functional-Cardio Workout,0.0,31.17,405.0,0.0,0.0,0.0,156.5,178.0,6.22,5,1,25,40,1,30,30,5,25,1,1
207,7605386863,Walk,1.54,93.13,339.0,168.0,2.8800000000000003,5.832000000000001,123.6,144.0,92.9,1,2,50,35,10,10,15,20,5,5,10
208,7605385250,Functional-Cardio Workout,0.0,20.05,197.0,0.0,0.0,0.0,129.0,163.0,4.006,5,1,15,15,1,10,15,1,25,1,1
209,7549296930,Functional-Cardio Workout,0.0,30.65,371.0,0.0,0.0,0.0,148.3,177.0,6.122,5,1,25,35,1,20,30,5,25,1,1
210,7549296287,Functional-Cardio Workout,0.0,27.53,358.0,0.0,0.0,0.0,151.2,166.0,5.494,5,1,20,35,1,20,25,5,25,1,1
211,7549295861,Functional-Cardio Workout,0.0,18.12,222.0,0.0,0.0,0.0,145.8,165.0,3.011666667,6,1,10,25,1,20,25,1,35,1,1
212,7549295303,Functional-Cardio Workout,0.0,50.53,496.0,0.0,0.0,0.0,144.8,177.0,10.1,5,1,0,40,1,15,30,10,25,1,1
213,7501678752,Functional-Cardio Workout,0.0,31.38,383.0,0.0,0.0,0.0,146.7,168.0,6.266,5,1,25,35,1,20,25,5,25,1,1
214,7496684204,Functional-Cardio Workout,0.0,31.57,384.0,0.0,0.0,0.0,147.9,174.0,6.308,5,1,25,35,1,20,25,5,25,1,1
215,7490027394,Functional-Cardio Workout,0.0,36.55,434.0,0.0,0.0,0.0,147.0,172.0,7.306,5,1,30,40,1,20,25,5,25,1,1
216,7480345431,Functional-Cardio Workout,0.0,30.03,356.0,0.0,0.0,0.0,145.9,172.0,7.4975,4,1,25,35,1,20,25,5,20,1,1
217,7475135473,Functional-Cardio Workout,0.0,25.17,294.0,0.0,0.0,0.0,142.7,172.0,5.024,5,1,20,25,1,15,25,5,25,1,1
218,7468783204,Functional-Cardio Workout,0.0,46.22,356.0,0.0,0.0,0.0,137.5,179.0,15.39333333,3,1,40,35,1,15,30,10,10,1,1
219,7459486964,Functional-Cardio Workout,0.0,55.43,476.0,0.0,0.0,0.0,134.6,177.0,11.08,5,1,45,40,1,15,30,10,25,1,1
220,7453924352,Functional-Cardio Workout,0.0,45.58,482.0,0.0,0.0,0.0,146.1,173.0,9.112,5,1,40,40,1,20,25,5,25,1,1
221,7447936857,Functional-Cardio Workout,0.0,19.9,225.0,0.0,0.0,0.0,140.8,164.0,3.97,5,1,10,25,1,15,15,1,25,1,1
222,7442268337,Functional-Cardio Workout,0.0,28.97,248.0,0.0,0.0,0.0,121.9,156.0,7.2325,4,1,20,25,1,10,15,5,20,1,1
223,7437706104,Functional-Cardio Workout,0.0,55.18,526.0,0.0,0.0,0.0,145.7,178.0,11.034,5,1,45,50,1,20,30,10,25,1,1
224,7432748111,Functional-Cardio Workout,0.0,49.53,529.0,0.0,0.0,0.0,147.8,171.0,9.9,5,1,40,50,1,20,25,5,25,1,1
225,7427666085,Functional-Cardio Workout,0.0,47.93,457.0,0.0,0.0,0.0,138.7,177.0,9.576,5,1,40,40,1,15,30,5,25,1,1
226,7421954219,Functional-Cardio Workout,0.0,31.98,337.0,0.0,0.0,0.0,139.4,165.0,7.9875,4,1,25,35,1,15,25,5,20,1,1
227,7421602405,Swim,0.32,14.58,69.0,0.0,1.6668,7.2,101.3,122.0,1.925,6,20,5,5,1,10,10,1,35,5,10
228,7416233723,Functional-Cardio Workout,0.0,27.95,282.0,0.0,0.0,0.0,131.9,170.0,5.578,5,1,20,25,1,15,25,5,25,1,1
229,7409993831,Functional-Cardio Workout,0.0,21.3,263.0,0.0,0.0,0.0,145.5,163.0,7.096666667,3,1,15,25,1,20,15,5,10,1,1
230,7404375396,Functional-Cardio Workout,0.0,34.45,371.0,0.0,0.0,0.0,137.9,168.0,8.57,4,1,25,35,1,15,25,5,20,1,1
231,7399870148,Swim,0.43,21.03,93.0,0.0,1.6740000000000002,9.2376,118.9,148.0,2.212857143,7,30,15,5,1,10,15,1,35,5,10
232,7395320176,Functional-Cardio Workout,0.0,30.03,353.0,0.0,0.0,0.0,144.3,170.0,5.998,5,1,25,35,1,15,25,5,25,1,1
233,7395319816,Swim,0.42,14.73,90.0,0.0,2.0196,8.5176,115.6,136.0,2.49,5,30,5,5,1,10,15,1,25,5,10
234,7390401164,Functional-Cardio Workout,0.0,32.6,407.0,0.0,0.0,0.0,149.2,177.0,6.51,5,1,25,40,1,20,30,5,25,1,1
235,7389902513,Swim,0.21,8.27,45.0,0.0,1.9944000000000002,4.2048,122.3,136.0,1.5725,4,15,1,5,1,10,15,1,20,5,5
236,7389902443,Swim,0.11,4.88,24.0,0.0,1.8,2.4048000000000003,116.7,136.0,1.865,2,10,1,5,1,10,15,1,5,5,5
237,7384818542,Functional-Cardio Workout,0.0,32.47,375.0,0.0,0.0,0.0,143.2,175.0,6.484,5,1,25,35,1,15,30,5,25,1,1
238,7384553991,Swim,0.35,12.35,85.0,0.0,2.2212,11.916,125.5,145.0,1.581666667,6,25,5,5,1,10,15,1,35,5,15
239,7379317731,Functional-Cardio Workout,0.0,30.02,352.0,0.0,0.0,0.0,142.7,169.0,6.0,5,1,25,35,1,15,25,5,25,1,1
240,7367779138,Functional-Cardio Workout,0.0,45.8,430.0,0.0,0.0,0.0,133.4,175.0,7.626666667,6,1,40,40,1,15,30,5,35,1,1
241,7363091019,Functional-Cardio Workout,0.0,32.92,344.0,0.0,0.0,0.0,135.5,158.0,6.572,5,1,25,35,1,15,15,5,25,1,1
242,7362922978,Swim,0.31,19.6,66.0,0.0,1.7172,22.68,132.3,159.0,0.89,12,20,10,5,1,15,15,1,35,5,0
243,7358660325,Hike,1.92,35.28,213.0,30.0,3.8051999999999997,22.9536,107.5,128.0,35.28,1,2,30,25,5,10,10,20,5,5,0
244,7358463108,Functional-Cardio Workout,0.0,44.37,313.0,0.0,0.0,0.0,118.1,168.0,8.866,5,1,35,35,1,10,25,5,25,1,1
245,7352895855,Functional-Cardio Workout,0.0,20.05,222.0,0.0,0.0,0.0,138.4,168.0,5.01,4,1,15,25,1,15,25,5,20,1,1
246,7352638274,Swim,0.42,24.95,93.0,0.0,1.7244,22.9104,125.2,157.0,1.116153846,13,30,15,5,1,10,15,1,35,5,0
247,7352524704,Swim,0.14,6.27,32.0,0.0,2.0916,7.977600000000001,98.8,121.0,1.0,4,10,1,5,1,5,10,1,20,5,10
248,7350407967,Swim,0.29,14.33,62.0,0.0,1.3896000000000002,4.5360000000000005,124.0,149.0,2.04,7,15,5,5,1,10,15,1,35,5,5
249,7342208546,WeightTraining,0.0,25.27,281.0,0.0,0.0,0.0,137.9,163.0,25.27,1,1,20,25,1,15,15,15,5,1,1
250,7341104282,Swim,0.25,22.03,52.0,0.0,0.9936000000000001,5.839200000000001,127.7,147.0,7.34,3,15,15,5,1,10,15,5,10,5,10
251,7335189040,Functional-Cardio Workout,0.0,39.75,185.0,0.0,0.0,0.0,96.8,131.0,4.96375,8,1,30,15,1,5,15,1,35,1,1
252,7326034820,WeightTraining,0.0,36.55,320.0,0.0,0.0,0.0,126.9,160.0,36.55,1,1,30,35,1,10,15,20,5,1,1
253,7325431689,Swim,0.38,9.65,93.0,0.0,3.4092,18.0,120.5,144.0,1.64,4,25,1,5,1,10,15,1,20,5,20
254,7325431372,Swim,0.13,7.82,25.0,0.0,1.1088,2.9736,126.7,146.0,7.82,1,10,1,5,1,10,15,5,5,5,5
255,7315990079,Functional-Cardio Workout,0.0,29.4,271.0,0.0,0.0,0.0,127.0,153.0,5.874,5,1,20,25,1,10,15,5,25,1,1
256,7304622665,Run,5.59,36.35,483.0,50.0,9.4104,18.6588,163.4,176.0,6.05,6,10,30,40,5,30,30,5,35,25,20
257,7299034268,Functional-Cardio Workout,0.0,53.15,496.0,0.0,0.0,0.0,142.8,180.0,13.2775,4,1,0,40,1,15,30,10,20,1,1
258,7292234833,Functional-Cardio Workout,0.0,58.9,534.0,0.0,0.0,0.0,141.1,177.0,11.77,5,1,45,50,1,15,30,10,25,1,1
259,7287926248,Functional-Cardio Workout,0.0,26.65,240.0,0.0,0.0,0.0,140.0,173.0,5.6975,4,1,20,25,1,15,25,5,20,1,1
260,7283209084,Functional-Cardio Workout,0.0,58.07,439.0,0.0,0.0,0.0,157.2,182.0,9.666666667,6,1,45,40,1,30,30,5,35,1,1
261,7282464979,Swim,0.17,11.8,35.0,0.0,1.0116,2.7432000000000003,122.0,142.0,11.8,1,10,5,5,1,10,15,10,5,5,5
262,7277894545,Functional-Cardio Workout,0.0,58.97,476.0,0.0,0.0,0.0,136.5,172.0,11.788,5,1,45,40,1,15,25,10,25,1,1
263,7261210263,Functional-Cardio Workout,0.0,30.5,328.0,0.0,0.0,0.0,140.3,170.0,30.48,1,1,25,35,1,15,25,20,5,1,1
264,7245291707,Functional-Cardio Workout,0.0,33.7,399.0,0.0,0.0,0.0,147.2,173.0,33.7,1,1,25,35,1,20,25,20,5,1,1
265,7237638521,Run,4.84,38.25,393.0,37.0,9.3888,24.2208,156.4,172.0,7.644,5,5,30,35,5,30,25,5,25,25,0
266,7234907479,Functional-Cardio Workout,0.0,50.08,481.0,0.0,0.0,0.0,149.2,183.0,8.333333333,6,1,0,40,1,20,30,5,35,1,1
267,7228758859,Functional-Cardio Workout,0.0,30.87,361.0,0.0,0.0,0.0,143.5,171.0,10.28,3,1,25,35,1,15,25,10,10,1,1
268,7224099974,WeightTraining,0.0,26.95,285.0,0.0,0.0,0.0,136.4,163.0,26.95,1,1,20,25,1,15,15,15,5,1,1
269,7218344699,Walk,5.5,118.18,503.0,234.0,3.9492,9.2448,104.0,148.0,29.54,4,5,50,50,15,10,15,15,20,5,10
270,7179587226,Functional-Cardio Workout,10.29,121.25,1118.0,217.0,6.5844,14.796000000000001,145.5,177.0,121.23,1,5,50,100,15,20,30,20,5,10,15
271,7171648251,Functional-Cardio Workout,0.0,49.1,385.0,0.0,0.0,0.0,130.9,161.0,8.173333333,6,1,40,35,1,15,15,5,35,1,1
272,7166675139,Functional-Cardio Workout,0.0,35.97,493.0,0.0,0.0,0.0,158.9,184.0,7.186,5,1,30,40,1,30,30,5,25,1,1
273,7154916883,Functional-Cardio Workout,0.0,42.87,462.0,0.0,0.0,0.0,140.4,168.0,10.71,4,1,35,40,1,15,25,10,20,1,1
274,7143434657,Functional-Cardio Workout,0.0,6.85,90.0,0.0,0.0,0.0,147.5,162.0,6.85,1,1,1,5,1,20,15,5,5,1,1
275,7133136466,WeightTraining,0.0,26.3,319.0,0.0,0.0,0.0,144.0,166.0,26.3,1,1,20,35,1,15,25,15,5,1,1
276,7133025525,Functional-Cardio Workout,0.0,5.7,55.0,0.0,0.0,0.0,123.8,148.0,5.7,1,1,1,5,1,10,15,5,5,1,1
277,7127900671,Functional-Cardio Workout,0.0,33.42,450.0,0.0,0.0,0.0,157.2,181.0,5.56,6,1,25,40,1,30,30,5,35,1,1
278,7121969262,Functional-Cardio Workout,0.0,47.83,474.0,0.0,0.0,0.0,144.7,176.0,9.56,5,1,40,40,1,15,30,5,25,1,1
279,7116458201,Functional-Cardio Workout,0.0,49.0,467.0,0.0,0.0,0.0,141.8,175.0,12.2475,4,1,40,40,1,15,30,10,20,1,1
280,7111449419,Functional-Cardio Workout,0.0,29.12,310.0,0.0,0.0,0.0,136.3,168.0,7.27,4,1,20,35,1,15,25,5,20,1,1
281,7099546136,Functional-Cardio Workout,0.0,51.52,444.0,0.0,0.0,0.0,141.2,176.0,12.8675,4,1,0,40,1,15,30,10,20,1,1
282,7094732292,Functional-Cardio Workout,0.0,40.07,497.0,0.0,0.0,0.0,148.1,172.0,8.002,5,1,35,40,1,20,25,5,25,1,1
283,7089438915,Functional-Cardio Workout,0.0,38.97,387.0,0.0,0.0,0.0,141.8,180.0,9.7375,4,1,30,35,1,15,30,5,20,1,1
284,7085248120,Functional-Cardio Workout,0.0,39.02,332.0,0.0,0.0,0.0,125.2,156.0,39.02,1,1,30,35,1,10,15,20,5,1,1
285,7077988109,Functional-Cardio Workout,0.0,26.15,320.0,0.0,0.0,0.0,145.4,173.0,4.351666667,6,1,20,35,1,20,25,1,35,1,1
286,7062071768,Run,5.62,49.57,416.0,8.0,6.8292,14.508000000000001,131.7,172.0,8.255,6,10,40,40,5,15,25,5,35,10,15
287,7056021664,Run,6.01,42.03,479.0,54.0,9.504000000000001,18.262800000000002,154.7,170.0,5.998571429,7,10,35,40,5,20,25,5,35,25,20
288,7052639785,Functional-Cardio Workout,0.0,31.03,373.0,0.0,0.0,0.0,157.0,182.0,5.163333333,6,1,25,35,1,30,30,5,35,1,1
289,7046712057,Functional-Cardio Workout,0.0,46.38,501.0,0.0,0.0,0.0,146.4,176.0,9.274,5,1,40,50,1,20,30,5,25,1,1
290,7041200880,Functional-Cardio Workout,0.0,46.3,423.0,0.0,0.0,0.0,136.0,182.0,11.57,4,1,40,40,1,15,30,10,20,1,1
291,7035044022,Functional-Cardio Workout,0.0,75.68,535.0,0.0,0.0,0.0,131.3,165.0,25.22,3,1,50,50,1,15,25,15,10,1,1
292,7024937010,Functional-Cardio Workout,0.0,39.75,481.0,0.0,0.0,0.0,152.0,176.0,7.942,5,1,30,40,1,20,30,5,25,1,1
293,7020510777,Run,5.84,43.88,469.0,57.0,9.2448,15.8904,157.0,174.0,7.303333333,6,10,35,40,5,30,25,5,35,25,20
294,7015258111,Functional-Cardio Workout,0.0,23.83,337.0,0.0,0.0,0.0,158.7,183.0,3.966666667,6,1,15,35,1,30,30,1,35,1,1
295,7009700149,Functional-Cardio Workout,0.0,43.6,508.0,0.0,0.0,0.0,147.7,180.0,8.716,5,1,35,50,1,20,30,5,25,1,1
296,7004644328,Functional-Cardio Workout,0.0,43.93,485.0,0.0,0.0,0.0,146.3,175.0,8.778,5,1,35,40,1,20,30,5,25,1,1
297,6983291404,AlpineSki,34.47,376.47,501.0,0.0,21.0852,65.1744,101.5,125.0,22.418125,16,20,50,50,1,10,10,15,35,35,35
298,6977793805,AlpineSki,17.25,99.25,222.0,0.0,25.0164,62.9352,104.7,123.0,14.39857143,7,15,50,25,1,10,10,10,35,35,35
299,6966265476,AlpineSki,13.37,173.22,302.0,0.0,19.2888,50.9256,117.7,142.0,24.02285714,7,10,50,35,1,10,15,15,35,35,35
300,6951773290,Functional-Cardio Workout,0.0,43.65,407.0,0.0,0.0,0.0,139.1,178.0,7.27,6,1,35,40,1,15,30,5,35,1,1
301,6942779209,Functional-Cardio Workout,0.0,52.55,514.0,0.0,0.0,0.0,141.6,177.0,10.506,5,1,0,50,1,15,30,10,25,1,1
302,6937587715,Functional-Cardio Workout,0.0,30.52,402.0,0.0,0.0,0.0,151.8,176.0,30.52,1,1,25,40,1,20,30,20,5,1,1
303,6932738211,Functional-Cardio Workout,0.0,55.52,526.0,0.0,0.0,0.0,142.5,177.0,11.094,5,1,45,50,1,15,30,10,25,1,1
304,6926091020,Run,10.01,63.5,808.0,27.0,9.4932,14.3208,158.0,170.0,5.764545455,11,25,50,80,5,30,25,5,35,25,15
305,6917539822,Functional-Cardio Workout,0.0,46.38,453.0,0.0,0.0,0.0,139.1,172.0,9.27,5,1,40,40,1,15,25,5,25,1,1
306,6913502235,Functional-Cardio Workout,0.0,41.95,383.0,0.0,0.0,0.0,140.7,180.0,8.378,5,1,35,35,1,15,30,5,25,1,1
307,6907498892,Functional-Cardio Workout,0.0,26.35,270.0,0.0,0.0,0.0,130.1,162.0,26.37,1,1,20,25,1,15,15,15,5,1,1
308,6904274850,Functional-Cardio Workout,0.0,52.0,431.0,0.0,0.0,0.0,143.0,174.0,10.388,5,1,0,40,1,15,25,10,25,1,1
309,6895845332,Functional-Cardio Workout,0.0,42.18,371.0,0.0,0.0,0.0,139.4,175.0,8.428,5,1,35,35,1,15,30,5,25,1,1
310,6886421674,Functional-Cardio Workout,0.0,50.15,411.0,0.0,0.0,0.0,132.2,171.0,12.5325,4,1,0,40,1,15,25,10,20,1,1
311,6877797182,Functional-Cardio Workout,0.0,47.35,449.0,0.0,0.0,0.0,144.0,179.0,11.835,4,1,40,40,1,15,30,10,20,1,1
312,6872684233,Functional-Cardio Workout,0.0,44.65,445.0,0.0,0.0,0.0,144.6,178.0,11.1575,4,1,35,40,1,15,30,10,20,1,1
313,6863649542,Functional-Cardio Workout,0.0,42.3,390.0,0.0,0.0,0.0,136.0,176.0,10.5625,4,1,35,35,1,15,30,10,20,1,1
314,6858501837,Functional-Cardio Workout,0.0,46.52,465.0,0.0,0.0,0.0,143.7,185.0,11.6225,4,1,40,40,1,15,35,10,20,1,1
315,6849835953,Run,5.12,28.32,409.0,36.0,11.0988,19.476000000000003,165.7,182.0,4.711666667,6,10,20,40,5,35,30,1,35,35,20
316,6845169227,Functional-Cardio Workout,0.0,43.05,254.0,0.0,0.0,0.0,109.1,145.0,43.05,1,1,35,25,1,10,15,20,5,1,1
317,6835800184,Functional-Cardio Workout,0.0,41.32,455.0,0.0,0.0,0.0,145.3,181.0,10.325,4,1,35,40,1,20,30,10,20,1,1
318,6830789366,Functional-Cardio Workout,0.0,42.93,389.0,0.0,0.0,0.0,133.4,172.0,8.576,5,1,35,35,1,15,25,5,25,1,1
319,6825189296,Functional-Cardio Workout,0.0,38.58,359.0,0.0,0.0,0.0,140.7,174.0,9.64,4,1,30,35,1,15,25,5,20,1,1
320,6820712457,Functional-Cardio Workout,0.0,44.15,444.0,0.0,0.0,0.0,140.7,174.0,8.824,5,1,35,40,1,15,25,5,25,1,1
321,6814345270,Run,5.17,54.52,519.0,103.0,6.282000000000001,13.5144,146.8,175.0,9.078333333,6,10,0,50,10,20,30,5,35,10,15
322,6805240312,Functional-Cardio Workout,0.0,48.52,454.0,0.0,0.0,0.0,138.1,174.0,9.7,5,1,40,40,1,15,25,5,25,1,1
323,6797043556,Functional-Cardio Workout,0.0,40.83,440.0,0.0,0.0,0.0,138.6,171.0,8.156,5,1,35,40,1,15,25,5,25,1,1
324,6795067469,Functional-Cardio Workout,0.0,58.73,502.0,0.0,0.0,0.0,137.0,179.0,11.742,5,1,45,50,1,15,30,10,25,1,1
325,6789848407,Functional-Cardio Workout,0.0,38.6,353.0,0.0,0.0,0.0,140.3,179.0,7.712,5,1,30,35,1,15,30,5,25,1,1
326,6769312477,Run,5.07,29.47,380.0,40.0,11.808,19.692,166.2,190.0,4.908333333,6,10,20,35,5,35,35,1,35,35,20
327,6764870542,Functional-Cardio Workout,0.0,42.78,431.0,0.0,0.0,0.0,137.3,168.0,8.554,5,1,35,40,1,15,25,5,25,1,1
328,6759449303,Functional-Cardio Workout,0.0,46.03,475.0,0.0,0.0,0.0,143.5,175.0,9.2,5,1,40,40,1,15,30,5,25,1,1
329,6754061766,Functional-Cardio Workout,0.0,45.35,394.0,0.0,0.0,0.0,135.5,173.0,11.325,4,1,40,35,1,15,25,10,20,1,1
330,6742522507,Run,6.27,40.75,498.0,63.0,10.0008,16.279200000000003,154.1,173.0,5.814285714,7,10,35,40,5,20,25,5,35,30,20
331,6733856021,Functional-Cardio Workout,0.0,34.33,427.0,0.0,0.0,0.0,146.3,177.0,6.856,5,1,25,40,1,20,30,5,25,1,1
332,6729396049,Functional-Cardio Workout,0.0,36.32,398.0,0.0,0.0,0.0,143.0,175.0,7.258,5,1,30,35,1,15,30,5,25,1,1
333,6724528197,Functional-Cardio Workout,0.0,41.05,448.0,0.0,0.0,0.0,143.9,173.0,8.202,5,1,35,40,1,15,25,5,25,1,1
334,6718717428,Functional-Cardio Workout,0.0,49.88,295.0,0.0,0.0,0.0,106.5,142.0,12.4625,4,1,40,25,1,10,15,10,20,1,1
335,6712135630,Run,21.28,125.03,1769.0,188.0,10.2096,18.540000000000003,163.8,184.0,5.675454545,22,30,50,100,10,30,30,5,35,30,20
336,6708815582,Functional-Cardio Workout,0.0,38.63,444.0,0.0,0.0,0.0,146.6,177.0,7.72,5,1,30,40,1,20,30,5,25,1,1
337,6699460962,Functional-Cardio Workout,0.0,41.07,402.0,0.0,0.0,0.0,144.1,173.0,8.204,5,1,35,40,1,15,25,5,25,1,1
338,6694671366,Functional-Cardio Workout,0.0,43.65,427.0,0.0,0.0,0.0,139.5,175.0,10.9125,4,1,35,40,1,15,30,10,20,1,1
339,6689591048,Functional-Cardio Workout,0.0,49.28,482.0,0.0,0.0,0.0,143.2,181.0,9.846,5,1,40,40,1,15,30,5,25,1,1
340,6683729889,Functional-Cardio Workout,0.0,45.35,488.0,0.0,0.0,0.0,141.0,174.0,45.35,1,1,40,40,1,15,25,20,5,1,1
341,6667966076,Functional-Cardio Workout,0.0,48.37,474.0,0.0,0.0,0.0,141.5,172.0,12.0875,4,1,40,40,1,15,25,10,20,1,1
342,6664140240,Functional-Cardio Workout,0.0,45.07,520.0,0.0,0.0,0.0,150.5,179.0,9.006,5,1,40,50,1,20,30,5,25,1,1
343,6658899949,Functional-Cardio Workout,0.0,35.83,395.0,0.0,0.0,0.0,143.9,171.0,7.156,5,1,30,35,1,15,25,5,25,1,1
344,6653353445,Functional-Cardio Workout,0.0,45.33,492.0,0.0,0.0,0.0,147.6,177.0,11.325,4,1,40,40,1,20,30,10,20,1,1
345,6647988601,Functional-Cardio Workout,0.0,41.35,409.0,0.0,0.0,0.0,140.3,176.0,8.26,5,1,35,40,1,15,30,5,25,1,1
346,6632209461,Functional-Cardio Workout,0.0,36.47,418.0,0.0,0.0,0.0,145.2,172.0,7.286,5,1,30,40,1,20,25,5,25,1,1
347,6627986131,Functional-Cardio Workout,0.0,34.7,359.0,0.0,0.0,0.0,146.6,179.0,5.768333333,6,1,25,35,1,20,30,5,35,1,1
348,6623045361,WeightTraining,0.0,33.43,395.0,0.0,0.0,0.0,147.5,172.0,33.43,1,1,25,35,1,20,25,20,5,1,1
349,6609514085,Functional-Cardio Workout,0.0,43.73,432.0,0.0,0.0,0.0,135.6,163.0,10.9275,4,1,35,40,1,15,15,10,20,1,1
350,6601923761,Run,11.23,60.75,876.0,68.0,11.412,19.036800000000003,166.9,189.0,5.054166667,12,25,50,80,5,35,35,5,35,35,20
351,6592352751,Functional-Cardio Workout,0.0,38.43,386.0,0.0,0.0,0.0,142.3,173.0,7.682,5,1,30,35,1,15,25,5,25,1,1
